0.118767401083,0.117419483952,0.131122708305,0.135496593178,0.143738392686,0.151521093474,0.165246644624,0.188973022757,0.205692734651,0.208303489399,0.227329246585,0.231366282926,0.270744778790,0.293728045592,0.291229257942,0.249982591723,0.190938125624,0.159785430007,0.148940006410,0.179572466149,0.272663238134,0.341193584297,0.391639752727,0.378204773113,0.370644468394,0.397961133540,0.390338467230,0.371209133009,0.404807214610,0.376971632410,0.331084095924,0.308422816172,0.281697679479,0.290059650296,0.264350190143,0.244323389117,0.242542957698,0.215054910816,0.203479300761,0.178894664536,0.132596289031,0.120412657083,0.083115806965,0.066041401910,0.055000519804,0.046208218339,0.042857835769,0.046505606639,0.055999188642,0.062646373546,0.057492249456,0.046655679898,0.037251608357,0.032066597365,0.035671327081,0.044352232930,0.056149820169,0.070364956498,0.069930076025,0.069382714990
0.080231319511,0.081158768072,0.091020852691,0.097291314677,0.104165901280,0.111491713518,0.131715372255,0.161450588111,0.184994121337,0.193323436354,0.212407112323,0.225984517347,0.267435592183,0.286530937033,0.300108263830,0.262249082500,0.199443217195,0.155350256016,0.133327880021,0.158952151199,0.263096237199,0.351558538888,0.404962576226,0.357909033968,0.354123024413,0.413172288879,0.408629640246,0.369743549879,0.348031911527,0.308045144815,0.286513023500,0.282245975454,0.283587415502,0.292471722991,0.269325626935,0.253780365134,0.239044330457,0.202586735565,0.187998625453,0.172181266211,0.132741030798,0.126608975079,0.075408475746,0.045496793797,0.033661057716,0.028754886031,0.030621940384,0.035442165112,0.039190093638,0.038407483641,0.030739119809,0.023529972978,0.018310965674,0.016208824031,0.019647687275,0.028722211502,0.042834787758,0.056890251835,0.053876192798,0.047654232810
0.068879452927,0.070220422010,0.080971496940,0.091827586148,0.103769392187,0.112008547649,0.133113326244,0.167440617287,0.198677151834,0.212773335373,0.234626609128,0.248051342285,0.293773836982,0.308294899937,0.308021892893,0.251790640672,0.179615688155,0.144206868404,0.138632999684,0.170402313201,0.276825556300,0.363294068526,0.397155070540,0.342053797250,0.342647387906,0.421051666689,0.452789502207,0.379823286510,0.326758326788,0.284795250921,0.265708387472,0.271435705521,0.285565780539,0.309453442640,0.296290094837,0.273711066288,0.244397021349,0.185711012881,0.156238777589,0.152491821311,0.142969027472,0.146594592812,0.079245698484,0.042086365010,0.029123273940,0.024737033041,0.028762150037,0.036467802249,0.040175269381,0.037027868638,0.027723664614,0.019462535707,0.014031589604,0.011776249372,0.014610081180,0.023126770993,0.038270893092,0.054347312043,0.052318984843,0.046047863946
0.067951888411,0.066118493368,0.072421847897,0.080138097216,0.093605688660,0.111351413420,0.140602594619,0.190246933601,0.238429059840,0.261299397445,0.285329761101,0.287521614085,0.322805137230,0.326524104850,0.299723717936,0.242518696675,0.173253498237,0.138451318948,0.136841229901,0.174114580681,0.282544431253,0.380712656620,0.403698139910,0.363602264956,0.362635443170,0.427992528056,0.444691114292,0.373567737688,0.356925873567,0.324963412269,0.282329104414,0.274128395833,0.257725093344,0.304803977926,0.318577039899,0.271905894881,0.211743773697,0.170634682903,0.169249961447,0.166197638447,0.145717041912,0.123927694430,0.069717410046,0.045233956587,0.032618282043,0.026317658016,0.027380319350,0.034488661848,0.039939223181,0.038856741778,0.029511957545,0.018251814760,0.011635880965,0.009416390739,0.011594458299,0.017675125061,0.028194892856,0.041943364406,0.047394945297,0.050432799367
0.060477993054,0.056313408360,0.053194938440,0.053887217988,0.061643180323,0.083331582411,0.125857889856,0.194256512262,0.255068333987,0.277478153873,0.291458784250,0.287454687569,0.321736458182,0.333900656846,0.292178411560,0.233867985343,0.184691708221,0.159428637581,0.153492133015,0.169585883718,0.228943186720,0.336517029814,0.419815118875,0.406705571872,0.365486356522,0.383626879772,0.398707965607,0.351747459897,0.329516976954,0.311064069805,0.286996809953,0.298388139063,0.259708652734,0.255433553195,0.229633530726,0.205310151908,0.199976395751,0.178007960191,0.183841976264,0.176168452622,0.144040028086,0.114762078216,0.064134976438,0.041745064307,0.030975371411,0.025018275724,0.023647050878,0.030181478133,0.031201409446,0.023191796040,0.016020230484,0.010737445088,0.007740596955,0.006428227436,0.007093956324,0.009191641787,0.014189231327,0.025708815048,0.034400197947,0.039412617841
0.032146427351,0.030037223909,0.031341248475,0.035635847538,0.044742048456,0.064748700950,0.103913249908,0.171043458344,0.235842812488,0.262090198041,0.272495022637,0.270247957788,0.300847840397,0.318659830670,0.270990914870,0.217880539953,0.184119811771,0.169536204087,0.166995694681,0.174443046030,0.207706949802,0.289709563863,0.402562929110,0.397465569844,0.327940238891,0.346566673094,0.342008455652,0.293679727466,0.272345006926,0.259840539696,0.258064407867,0.274104245609,0.237714136971,0.238013987299,0.214188847602,0.202528014633,0.205323080056,0.175706841301,0.170876407054,0.157923077702,0.122216393986,0.090212445837,0.049246991712,0.030651523494,0.022089942079,0.017586956121,0.014446172311,0.012006213600,0.009164483043,0.007326680473,0.006183954667,0.005360720686,0.004976010755,0.004245894941,0.004238041075,0.004467297009,0.005305114233,0.009903901637,0.014205696135,0.015337098896
0.018056310417,0.018532273996,0.020902732885,0.024562309693,0.032122866751,0.048797277548,0.079784108268,0.139517474361,0.207634779036,0.250291196777,0.270452612467,0.273190433858,0.283159325162,0.280189784272,0.240081564979,0.209256097424,0.190689252922,0.182923381695,0.186229893604,0.189596260169,0.204669308137,0.240990949565,0.317020977345,0.356856444531,0.322434680778,0.326645656202,0.283524182882,0.219863543350,0.215461067843,0.195487355311,0.187578653376,0.210252960842,0.211218034226,0.246194660298,0.217461527952,0.197826250217,0.189573906572,0.159629416357,0.155232152982,0.132366424220,0.101871324971,0.071789457576,0.039486692501,0.022919831653,0.015510104845,0.011278996900,0.008435753483,0.006607174843,0.005199090147,0.004479679463,0.003536982531,0.002671108221,0.002852855736,0.002780187537,0.002874973044,0.002713226964,0.002382184801,0.003128773071,0.003231023651,0.002943753527
0.013924881583,0.014537420230,0.016174271388,0.018889078717,0.024659594157,0.038694648688,0.067338755204,0.124123732632,0.193980032385,0.243607608256,0.265034196680,0.273940874364,0.280784267200,0.278863799592,0.240445721355,0.210971022637,0.196352700306,0.197150719132,0.209800594374,0.214617848632,0.221589322780,0.232206140414,0.271686861975,0.294762946588,0.296287683657,0.296728159939,0.241688885505,0.184729269817,0.184722439937,0.168038983666,0.129412218924,0.156983807309,0.181432409345,0.246114515951,0.226804995090,0.183220423230,0.164396777650,0.139478215084,0.130809937883,0.130565967718,0.103691575948,0.049560065284,0.028749682470,0.015953057633,0.010936541885,0.007322994339,0.005321375636,0.004443039898,0.003758997682,0.003209180407,0.002224740029,0.001958324892,0.002946951116,0.002779039543,0.003292769158,0.001605120085,0.001147933675,0.002760608578,0.011059782858,0.009465471639
0.014840172955,0.015227599843,0.016238393923,0.018275233611,0.023347021383,0.036523232258,0.066017166629,0.125777942520,0.204163814147,0.266761361968,0.288453398505,0.296044101594,0.295685214132,0.287280911320,0.240959850008,0.210122795512,0.203009276558,0.206719436245,0.201946035572,0.198135189357,0.198655775733,0.204143821813,0.225015553293,0.242985875177,0.235173000142,0.228874960910,0.196253059974,0.154905682317,0.121900307328,0.099391966780,0.096272919669,0.122954591167,0.155374112994,0.226844042117,0.216540319183,0.182266025958,0.155243802409,0.124538735065,0.115713474305,0.109941874737,0.072032075444,0.034967618759,0.019117269790,0.022356710252,0.046033933907,0.009470184085,0.004519395002,0.003923694589,0.003301928751,0.002649684947,0.001711548212,0.002847639357,0.023502469029,0.011176663126,0.006844346617,0.014676068538,0.016406011046,0.016375827172,0.016212724817,0.011564605910
0.018386292050,0.018414341809,0.018942181394,0.020750175879,0.026147899366,0.040516968536,0.072742449005,0.138101874046,0.224385993257,0.298235694693,0.327047008962,0.327037170707,0.312907661733,0.289241429997,0.237189751405,0.206649074021,0.201452718892,0.191442029722,0.181758930396,0.176495680870,0.174281639892,0.172811434857,0.187602308019,0.205153470987,0.189657577528,0.179134112270,0.156252749540,0.111718808733,0.073699696474,0.057164758320,0.064551655929,0.100826201884,0.145857575033,0.210391795319,0.189168103676,0.164208195171,0.152216872405,0.135441705042,0.116212852635,0.086439683752,0.050557620199,0.032340833802,0.019919242100,0.028718746040,0.066950825970,0.010532734386,0.005311355310,0.004873923164,0.004062414791,0.003176722262,0.002108118247,0.002600539421,0.011151313193,0.018260556249,0.016472775244,0.021080851240,0.022033100799,0.022678052285,0.016018047516,0.009878917564
